nome,votos,hora,apurado,proporcao
CIRO GOMES,3.07,19:19:23,38.38,117.8266
FELIPE D&apos;AVILA,0.51,19:19:23,38.38,19.5738
SORAYA THRONICKE,0.5,19:19:23,38.38,19.19
PADRE KELMON,0.07,19:19:23,38.38,2.6866000000000003
LÉO PÉRICLES,0.04,19:19:23,38.38,1.5352
SOFIA MANZANO,0.04,19:19:23,38.38,1.5352
VERA,0.02,19:19:23,38.38,0.7676000000000001
CONSTITUINTE EYMAEL,0.02,19:19:23,38.38,0.7676000000000001
JAIR BOLSONARO,47.01,19:23:09,41.19,1936.3419
LULA,44.16,19:23:09,41.19,1818.9504
SIMONE TEBET,4.55,19:23:09,41.19,187.4145
CIRO GOMES,3.07,19:23:09,41.19,126.45329999999998
FELIPE D&apos;AVILA,0.51,19:23:09,41.19,21.0069
SORAYA THRONICKE,0.5,19:23:09,41.19,20.595
PADRE KELMON,0.07,19:23:09,41.19,2.8833
LÉO PÉRICLES,0.04,19:23:09,41.19,1.6476
SOFIA MANZANO,0.04,19:23:09,41.19,1.6476
VERA,0.02,19:23:09,41.19,0.8238
CONSTITUINTE EYMAEL,0.02,19:23:09,41.19,0.8238
JAIR BOLSONARO,47.01,19:23:09,41.19,1936.3419
LULA,44.16,19:23:09,41.19,1818.9504
SIMONE TEBET,4.55,19:23:09,41.19,187.4145
CIRO GOMES,3.07,19:23:09,41.19,126.45329999999998
FELIPE D&apos;AVILA,0.51,19:23:09,41.19,21.0069
SORAYA THRONICKE,0.5,19:23:09,41.19,20.595
PADRE KELMON,0.07,19:23:09,41.19,2.8833
LÉO PÉRICLES,0.04,19:23:09,41.19,1.6476
SOFIA MANZANO,0.04,19:23:09,41.19,1.6476
VERA,0.02,19:23:09,41.19,0.8238
CONSTITUINTE EYMAEL,0.02,19:23:09,41.19,0.8238
JAIR BOLSONARO,47.01,19:23:09,41.19,1936.3419
LULA,44.16,19:23:09,41.19,1818.9504
SIMONE TEBET,4.55,19:23:09,41.19,187.4145
CIRO GOMES,3.07,19:23:09,41.19,126.45329999999998
FELIPE D&apos;AVILA,0.51,19:23:09,41.19,21.0069
SORAYA THRONICKE,0.5,19:23:09,41.19,20.595
PADRE KELMON,0.07,19:23:09,41.19,2.8833
LÉO PÉRICLES,0.04,19:23:09,41.19,1.6476
SOFIA MANZANO,0.04,19:23:09,41.19,1.6476
VERA,0.02,19:23:09,41.19,0.8238
CONSTITUINTE EYMAEL,0.02,19:23:09,41.19,0.8238
JAIR BOLSONARO,47.01,19:23:09,41.19,1936.3419
LULA,44.16,19:23:09,41.19,1818.9504
SIMONE TEBET,4.55,19:23:09,41.19,187.4145
CIRO GOMES,3.07,19:23:09,41.19,126.45329999999998
FELIPE D&apos;AVILA,0.51,19:23:09,41.19,21.0069
SORAYA THRONICKE,0.5,19:23:09,41.19,20.595
PADRE KELMON,0.07,19:23:09,41.19,2.8833
LÉO PÉRICLES,0.04,19:23:09,41.19,1.6476
SOFIA MANZANO,0.04,19:23:09,41.19,1.6476
VERA,0.02,19:23:09,41.19,0.8238
CONSTITUINTE EYMAEL,0.02,19:23:09,41.19,0.8238
JAIR BOLSONARO,47.01,19:23:09,41.19,1936.3419
LULA,44.16,19:23:09,41.19,1818.9504
SIMONE TEBET,4.55,19:23:09,41.19,187.4145
CIRO GOMES,3.07,19:23:09,41.19,126.45329999999998
FELIPE D&apos;AVILA,0.51,19:23:09,41.19,21.0069
SORAYA THRONICKE,0.5,19:23:09,41.19,20.595
PADRE KELMON,0.07,19:23:09,41.19,2.8833
LÉO PÉRICLES,0.04,19:23:09,41.19,1.6476
SOFIA MANZANO,0.04,19:23:09,41.19,1.6476
VERA,0.02,19:23:09,41.19,0.8238
CONSTITUINTE EYMAEL,0.02,19:23:09,41.19,0.8238
JAIR BOLSONARO,47.01,19:23:09,41.19,1936.3419
LULA,44.16,19:23:09,41.19,1818.9504
SIMONE TEBET,4.55,19:23:09,41.19,187.4145
CIRO GOMES,3.07,19:23:09,41.19,126.45329999999998
FELIPE D&apos;AVILA,0.51,19:23:09,41.19,21.0069
SORAYA THRONICKE,0.5,19:23:09,41.19,20.595
PADRE KELMON,0.07,19:23:09,41.19,2.8833
LÉO PÉRICLES,0.04,19:23:09,41.19,1.6476
SOFIA MANZANO,0.04,19:23:09,41.19,1.6476
VERA,0.02,19:23:09,41.19,0.8238
CONSTITUINTE EYMAEL,0.02,19:23:09,41.19,0.8238
JAIR BOLSONARO,47.01,19:23:09,41.19,1936.3419
LULA,44.16,19:23:09,41.19,1818.9504
SIMONE TEBET,4.55,19:23:09,41.19,187.4145
CIRO GOMES,3.07,19:23:09,41.19,126.45329999999998
FELIPE D&apos;AVILA,0.51,19:23:09,41.19,21.0069
SORAYA THRONICKE,0.5,19:23:09,41.19,20.595
PADRE KELMON,0.07,19:23:09,41.19,2.8833
LÉO PÉRICLES,0.04,19:23:09,41.19,1.6476
SOFIA MANZANO,0.04,19:23:09,41.19,1.6476
VERA,0.02,19:23:09,41.19,0.8238
CONSTITUINTE EYMAEL,0.02,19:23:09,41.19,0.8238
JAIR BOLSONARO,47.01,19:23:09,41.19,1936.3419
LULA,44.16,19:23:09,41.19,1818.9504
SIMONE TEBET,4.55,19:23:09,41.19,187.4145
CIRO GOMES,3.07,19:23:09,41.19,126.45329999999998
FELIPE D&apos;AVILA,0.51,19:23:09,41.19,21.0069
SORAYA THRONICKE,0.5,19:23:09,41.19,20.595
PADRE KELMON,0.07,19:23:09,41.19,2.8833
LÉO PÉRICLES,0.04,19:23:09,41.19,1.6476
SOFIA MANZANO,0.04,19:23:09,41.19,1.6476
VERA,0.02,19:23:09,41.19,0.8238
CONSTITUINTE EYMAEL,0.02,19:23:09,41.19,0.8238
JAIR BOLSONARO,47.01,19:23:09,41.19,1936.3419
LULA,44.16,19:23:09,41.19,1818.9504
SIMONE TEBET,4.55,19:23:09,41.19,187.4145
CIRO GOMES,3.07,19:23:09,41.19,126.45329999999998
FELIPE D&apos;AVILA,0.51,19:23:09,41.19,21.0069
SORAYA THRONICKE,0.5,19:23:09,41.19,20.595
PADRE KELMON,0.07,19:23:09,41.19,2.8833
LÉO PÉRICLES,0.04,19:23:09,41.19,1.6476
SOFIA MANZANO,0.04,19:23:09,41.19,1.6476
VERA,0.02,19:23:09,41.19,0.8238
CONSTITUINTE EYMAEL,0.02,19:23:09,41.19,0.8238
JAIR BOLSONARO,46.84,19:27:19,44.17,2068.9228000000003
LULA,44.32,19:27:19,44.17,1957.6144
SIMONE TEBET,4.55,19:27:19,44.17,200.9735
CIRO GOMES,3.08,19:27:19,44.17,136.0436
FELIPE D&apos;AVILA,0.52,19:27:19,44.17,22.968400000000003
SORAYA THRONICKE,0.5,19:27:19,44.17,22.085
PADRE KELMON,0.07,19:27:19,44.17,3.0919000000000003
LÉO PÉRICLES,0.04,19:27:19,44.17,1.7668
SOFIA MANZANO,0.04,19:27:19,44.17,1.7668
VERA,0.02,19:27:19,44.17,0.8834000000000001
CONSTITUINTE EYMAEL,0.02,19:27:19,44.17,0.8834000000000001
JAIR BOLSONARO,46.84,19:27:19,44.17,2068.9228000000003
LULA,44.32,19:27:19,44.17,1957.6144
SIMONE TEBET,4.55,19:27:19,44.17,200.9735
CIRO GOMES,3.08,19:27:19,44.17,136.0436
FELIPE D&apos;AVILA,0.52,19:27:19,44.17,22.968400000000003
SORAYA THRONICKE,0.5,19:27:19,44.17,22.085
PADRE KELMON,0.07,19:27:19,44.17,3.0919000000000003
LÉO PÉRICLES,0.04,19:27:19,44.17,1.7668
SOFIA MANZANO,0.04,19:27:19,44.17,1.7668
VERA,0.02,19:27:19,44.17,0.8834000000000001
CONSTITUINTE EYMAEL,0.02,19:27:19,44.17,0.8834000000000001
JAIR BOLSONARO,46.84,19:27:19,44.17,2068.9228000000003
LULA,44.32,19:27:19,44.17,1957.6144
SIMONE TEBET,4.55,19:27:19,44.17,200.9735
CIRO GOMES,3.08,19:27:19,44.17,136.0436
FELIPE D&apos;AVILA,0.52,19:27:19,44.17,22.968400000000003
SORAYA THRONICKE,0.5,19:27:19,44.17,22.085
PADRE KELMON,0.07,19:27:19,44.17,3.0919000000000003
LÉO PÉRICLES,0.04,19:27:19,44.17,1.7668
SOFIA MANZANO,0.04,19:27:19,44.17,1.7668
VERA,0.02,19:27:19,44.17,0.8834000000000001
CONSTITUINTE EYMAEL,0.02,19:27:19,44.17,0.8834000000000001
JAIR BOLSONARO,46.84,19:27:19,44.17,2068.9228000000003
LULA,44.32,19:27:19,44.17,1957.6144
SIMONE TEBET,4.55,19:27:19,44.17,200.9735
CIRO GOMES,3.08,19:27:19,44.17,136.0436
FELIPE D&apos;AVILA,0.52,19:27:19,44.17,22.968400000000003
SORAYA THRONICKE,0.5,19:27:19,44.17,22.085
PADRE KELMON,0.07,19:27:19,44.17,3.0919000000000003
LÉO PÉRICLES,0.04,19:27:19,44.17,1.7668
SOFIA MANZANO,0.04,19:27:19,44.17,1.7668
VERA,0.02,19:27:19,44.17,0.8834000000000001
CONSTITUINTE EYMAEL,0.02,19:27:19,44.17,0.8834000000000001
JAIR BOLSONARO,46.84,19:27:19,44.17,2068.9228000000003
LULA,44.32,19:27:19,44.17,1957.6144
SIMONE TEBET,4.55,19:27:19,44.17,200.9735
CIRO GOMES,3.08,19:27:19,44.17,136.0436
FELIPE D&apos;AVILA,0.52,19:27:19,44.17,22.968400000000003
SORAYA THRONICKE,0.5,19:27:19,44.17,22.085
PADRE KELMON,0.07,19:27:19,44.17,3.0919000000000003
LÉO PÉRICLES,0.04,19:27:19,44.17,1.7668
SOFIA MANZANO,0.04,19:27:19,44.17,1.7668
VERA,0.02,19:27:19,44.17,0.8834000000000001
CONSTITUINTE EYMAEL,0.02,19:27:19,44.17,0.8834000000000001
JAIR BOLSONARO,46.84,19:27:19,44.17,2068.9228000000003
LULA,44.32,19:27:19,44.17,1957.6144
SIMONE TEBET,4.55,19:27:19,44.17,200.9735
CIRO GOMES,3.08,19:27:19,44.17,136.0436
FELIPE D&apos;AVILA,0.52,19:27:19,44.17,22.968400000000003
SORAYA THRONICKE,0.5,19:27:19,44.17,22.085
PADRE KELMON,0.07,19:27:19,44.17,3.0919000000000003
LÉO PÉRICLES,0.04,19:27:19,44.17,1.7668
SOFIA MANZANO,0.04,19:27:19,44.17,1.7668
VERA,0.02,19:27:19,44.17,0.8834000000000001
CONSTITUINTE EYMAEL,0.02,19:27:19,44.17,0.8834000000000001
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.69,19:30:57,46.46,2169.2174
LULA,44.47,19:30:57,46.46,2066.0762
SIMONE TEBET,4.55,19:30:57,46.46,211.393
CIRO GOMES,3.08,19:30:57,46.46,143.0968
FELIPE D&apos;AVILA,0.52,19:30:57,46.46,24.1592
SORAYA THRONICKE,0.5,19:30:57,46.46,23.23
PADRE KELMON,0.07,19:30:57,46.46,3.2522
LÉO PÉRICLES,0.04,19:30:57,46.46,1.8584
SOFIA MANZANO,0.04,19:30:57,46.46,1.8584
VERA,0.02,19:30:57,46.46,0.9292
CONSTITUINTE EYMAEL,0.02,19:30:57,46.46,0.9292
JAIR BOLSONARO,46.31,19:38:35,52.21,2417.8451
LULA,44.86,19:38:35,52.21,2342.1406
SIMONE TEBET,4.53,19:38:35,52.21,236.5113
CIRO GOMES,3.09,19:38:35,52.21,161.3289
FELIPE D&apos;AVILA,0.52,19:38:35,52.21,27.1492
SORAYA THRONICKE,0.51,19:38:35,52.21,26.6271
PADRE KELMON,0.07,19:38:35,52.21,3.654700000000001
LÉO PÉRICLES,0.04,19:38:35,52.21,2.0884
SOFIA MANZANO,0.04,19:38:35,52.21,2.0884
VERA,0.02,19:38:35,52.21,1.0442
CONSTITUINTE EYMAEL,0.01,19:38:35,52.21,0.5221
JAIR BOLSONARO,46.31,19:38:35,52.21,2417.8451
LULA,44.86,19:38:35,52.21,2342.1406
SIMONE TEBET,4.53,19:38:35,52.21,236.5113
CIRO GOMES,3.09,19:38:35,52.21,161.3289
FELIPE D&apos;AVILA,0.52,19:38:35,52.21,27.1492
SORAYA THRONICKE,0.51,19:38:35,52.21,26.6271
PADRE KELMON,0.07,19:38:35,52.21,3.654700000000001
LÉO PÉRICLES,0.04,19:38:35,52.21,2.0884
SOFIA MANZANO,0.04,19:38:35,52.21,2.0884
VERA,0.02,19:38:35,52.21,1.0442
CONSTITUINTE EYMAEL,0.01,19:38:35,52.21,0.5221
JAIR BOLSONARO,46.31,19:38:35,52.21,2417.8451
LULA,44.86,19:38:35,52.21,2342.1406
SIMONE TEBET,4.53,19:38:35,52.21,236.5113
CIRO GOMES,3.09,19:38:35,52.21,161.3289
FELIPE D&apos;AVILA,0.52,19:38:35,52.21,27.1492
SORAYA THRONICKE,0.51,19:38:35,52.21,26.6271
PADRE KELMON,0.07,19:38:35,52.21,3.654700000000001
LÉO PÉRICLES,0.04,19:38:35,52.21,2.0884
SOFIA MANZANO,0.04,19:38:35,52.21,2.0884
VERA,0.02,19:38:35,52.21,1.0442
CONSTITUINTE EYMAEL,0.01,19:38:35,52.21,0.5221
JAIR BOLSONARO,46.31,19:38:35,52.21,2417.8451
LULA,44.86,19:38:35,52.21,2342.1406
SIMONE TEBET,4.53,19:38:35,52.21,236.5113
CIRO GOMES,3.09,19:38:35,52.21,161.3289
FELIPE D&apos;AVILA,0.52,19:38:35,52.21,27.1492
SORAYA THRONICKE,0.51,19:38:35,52.21,26.6271
PADRE KELMON,0.07,19:38:35,52.21,3.654700000000001
LÉO PÉRICLES,0.04,19:38:35,52.21,2.0884
SOFIA MANZANO,0.04,19:38:35,52.21,2.0884
VERA,0.02,19:38:35,52.21,1.0442
CONSTITUINTE EYMAEL,0.01,19:38:35,52.21,0.5221
JAIR BOLSONARO,46.31,19:38:35,52.21,2417.8451
LULA,44.86,19:38:35,52.21,2342.1406
SIMONE TEBET,4.53,19:38:35,52.21,236.5113
CIRO GOMES,3.09,19:38:35,52.21,161.3289
FELIPE D&apos;AVILA,0.52,19:38:35,52.21,27.1492
SORAYA THRONICKE,0.51,19:38:35,52.21,26.6271
PADRE KELMON,0.07,19:38:35,52.21,3.654700000000001
LÉO PÉRICLES,0.04,19:38:35,52.21,2.0884
SOFIA MANZANO,0.04,19:38:35,52.21,2.0884
VERA,0.02,19:38:35,52.21,1.0442
CONSTITUINTE EYMAEL,0.01,19:38:35,52.21,0.5221
JAIR BOLSONARO,46.31,19:38:35,52.21,2417.8451
LULA,44.86,19:38:35,52.21,2342.1406
SIMONE TEBET,4.53,19:38:35,52.21,236.5113
CIRO GOMES,3.09,19:38:35,52.21,161.3289
FELIPE D&apos;AVILA,0.52,19:38:35,52.21,27.1492
SORAYA THRONICKE,0.51,19:38:35,52.21,26.6271
PADRE KELMON,0.07,19:38:35,52.21,3.654700000000001
LÉO PÉRICLES,0.04,19:38:35,52.21,2.0884
SOFIA MANZANO,0.04,19:38:35,52.21,2.0884
VERA,0.02,19:38:35,52.21,1.0442
CONSTITUINTE EYMAEL,0.01,19:38:35,52.21,0.5221
JAIR BOLSONARO,46.31,19:38:35,52.21,2417.8451
LULA,44.86,19:38:35,52.21,2342.1406
SIMONE TEBET,4.53,19:38:35,52.21,236.5113
CIRO GOMES,3.09,19:38:35,52.21,161.3289
FELIPE D&apos;AVILA,0.52,19:38:35,52.21,27.1492
SORAYA THRONICKE,0.51,19:38:35,52.21,26.6271
PADRE KELMON,0.07,19:38:35,52.21,3.654700000000001
LÉO PÉRICLES,0.04,19:38:35,52.21,2.0884
SOFIA MANZANO,0.04,19:38:35,52.21,2.0884
VERA,0.02,19:38:35,52.21,1.0442
CONSTITUINTE EYMAEL,0.01,19:38:35,52.21,0.5221
JAIR BOLSONARO,46.31,19:38:35,52.21,2417.8451
LULA,44.86,19:38:35,52.21,2342.1406
SIMONE TEBET,4.53,19:38:35,52.21,236.5113
CIRO GOMES,3.09,19:38:35,52.21,161.3289
FELIPE D&apos;AVILA,0.52,19:38:35,52.21,27.1492
SORAYA THRONICKE,0.51,19:38:35,52.21,26.6271
PADRE KELMON,0.07,19:38:35,52.21,3.654700000000001
LÉO PÉRICLES,0.04,19:38:35,52.21,2.0884
SOFIA MANZANO,0.04,19:38:35,52.21,2.0884
VERA,0.02,19:38:35,52.21,1.0442
CONSTITUINTE EYMAEL,0.01,19:38:35,52.21,0.5221
LULA,47.59,20:56:52,94.47,4495.8273
JAIR BOLSONARO,43.92,20:56:52,94.47,4149.1224
SIMONE TEBET,4.25,20:56:52,94.47,401.4975
CIRO GOMES,3.06,20:56:52,94.47,289.0782
SORAYA THRONICKE,0.51,20:56:52,94.47,48.1797
FELIPE D&apos;AVILA,0.49,20:56:52,94.47,46.2903
PADRE KELMON,0.07,20:56:52,94.47,6.612900000000001
LÉO PÉRICLES,0.05,20:56:52,94.47,4.7235000000000005
SOFIA MANZANO,0.04,20:56:52,94.47,3.7788
VERA,0.02,20:56:52,94.47,1.8894
CONSTITUINTE EYMAEL,0.01,20:56:52,94.47,0.9447
LULA,47.59,20:56:52,94.47,4495.8273
JAIR BOLSONARO,43.92,20:56:52,94.47,4149.1224
SIMONE TEBET,4.25,20:56:52,94.47,401.4975
CIRO GOMES,3.06,20:56:52,94.47,289.0782
SORAYA THRONICKE,0.51,20:56:52,94.47,48.1797
FELIPE D&apos;AVILA,0.49,20:56:52,94.47,46.2903
PADRE KELMON,0.07,20:56:52,94.47,6.612900000000001
LÉO PÉRICLES,0.05,20:56:52,94.47,4.7235000000000005
SOFIA MANZANO,0.04,20:56:52,94.47,3.7788
VERA,0.02,20:56:52,94.47,1.8894
CONSTITUINTE EYMAEL,0.01,20:56:52,94.47,0.9447
LULA,47.6,20:58:36,94.68,4506.768
JAIR BOLSONARO,43.91,20:58:36,94.68,4157.3988
SIMONE TEBET,4.24,20:58:36,94.68,401.4432000000001
CIRO GOMES,3.06,20:58:36,94.68,289.72080000000005
SORAYA THRONICKE,0.51,20:58:36,94.68,48.28680000000001
FELIPE D&apos;AVILA,0.49,20:58:36,94.68,46.3932
PADRE KELMON,0.07,20:58:36,94.68,6.627600000000001
LÉO PÉRICLES,0.05,20:58:36,94.68,4.734000000000001
SOFIA MANZANO,0.04,20:58:36,94.68,3.7872
VERA,0.02,20:58:36,94.68,1.8936
CONSTITUINTE EYMAEL,0.01,20:58:36,94.68,0.9468
LULA,47.6,20:58:36,94.68,4506.768
JAIR BOLSONARO,43.91,20:58:36,94.68,4157.3988
SIMONE TEBET,4.24,20:58:36,94.68,401.4432000000001
CIRO GOMES,3.06,20:58:36,94.68,289.72080000000005
SORAYA THRONICKE,0.51,20:58:36,94.68,48.28680000000001
FELIPE D&apos;AVILA,0.49,20:58:36,94.68,46.3932
PADRE KELMON,0.07,20:58:36,94.68,6.627600000000001
LÉO PÉRICLES,0.05,20:58:36,94.68,4.734000000000001
